    Date,Direct,Regular,NormalizedDirect
25-01-2018,24.8838,24.2844,2.48857908632691
24-01-2018,24.9279,24.3278,2.49298943915513
23-01-2018,24.8968,24.2978,2.48987919033523
22-01-2018,24.7645,24.1691,2.47664813185055
19-01-2018,24.6804,24.0882,2.46823745899672
18-01-2018,24.5478,23.9591,2.45497639811185
17-01-2018,24.5658,23.977,2.45677654212337
16-01-2018,24.4898,23.9032,2.44917593407473
15-01-2018,24.5405,23.953,2.45424633970718
12-01-2018,24.5179,23.9322,2.45198615889271
11-01-2018,24.4403,23.8568,2.44422553804304
10-01-2018,24.4527,23.8692,2.44546563725098
09-01-2018,24.389,23.8074,2.43909512761021
